loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
2023-11-29T21:30:18.931+01:00,3531.237404875,-0.550811767578125,0.7092437744140625,-0.649078369140625
2023-11-29T21:30:18.951+01:00,3531.257341875,-0.6774444580078125,0.60894775390625,-0.5106201171875
2023-11-29T21:30:18.971+01:00,3531.277278875,-0.6937255859375,0.53021240234375,-0.4504241943359375
2023-11-29T21:30:18.991+01:00,3531.297216875,-0.692626953125,0.5535125732421875,-0.366668701171875
2023-11-29T21:30:19.010+01:00,3531.317153875,-0.704376220703125,0.514373779296875,-0.3001708984375
2023-11-29T21:30:19.030+01:00,3531.337090875,-0.6977996826171875,0.4175262451171875,-0.2922515869140625
2023-11-29T21:30:19.050+01:00,3531.357027875,-0.65020751953125,0.384368896484375,-0.3201904296875
2023-11-29T21:30:19.070+01:00,3531.376964875,-0.5663604736328125,0.3685455322265625,-0.36627197265625
2023-11-29T21:30:19.090+01:00,3531.396902875,-0.5355072021484375,0.3395233154296875,-0.3728485107421875
2023-11-29T21:30:19.110+01:00,3531.416839875,-0.47308349609375,0.2937774658203125,-0.48583984375
2023-11-29T21:30:19.130+01:00,3531.436776875,-0.322601318359375,0.2591552734375,-0.656982421875
2023-11-29T21:30:19.150+01:00,3531.456713875,-0.3193206787109375,0.41058349609375,-0.8224029541015625
2023-11-29T21:30:19.170+01:00,3531.476650875,-0.3558349609375,0.4954681396484375,-0.9806365966796875
2023-11-29T21:30:19.190+01:00,3531.496588875,-0.2466278076171875,0.61248779296875,-1.147857666015625
2023-11-29T21:30:19.210+01:00,3531.51652625,-0.2937164306640625,0.8499908447265625,-1.2822265625
2023-11-29T21:30:19.230+01:00,3531.53646325,-0.4889373779296875,1.002944946289062,-1.4117431640625
2023-11-29T21:30:19.250+01:00,3531.55640025,-0.4364471435546875,0.9204559326171875,-1.347518920898438
2023-11-29T21:30:19.274+01:00,3531.57633725,-0.36175537109375,0.7984466552734375,-1.419692993164062
2023-11-29T21:30:19.290+01:00,3531.59627525,-0.3248443603515625,0.881011962890625,-1.44635009765625
2023-11-29T21:30:19.310+01:00,3531.61621225,-0.189208984375,0.881195068359375,-1.249679565429688
2023-11-29T21:30:19.329+01:00,3531.63614925,-0.207122802734375,0.81524658203125,-1.102615356445312
