loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z)
2023-11-21T16:55:34.565+01:00,6409.876092166667,0.526153564453125,0.5771484375,0.06866455078125,6409.858658166667,-2.14847497845459,1.075883276536667,-0.05399825392913802,0.4705260097980499,6.049863815307617,4.545059680938721,-0.2783854603767395,0.5244429111480713,0.3304641842842102,XArbitraryZVertical,0.4392804211153725,0.2643884832447973,-0.7613640012916687,0.3968077268409704,0.8787273764610291,0.05397201701998711,-0.4742628931999207,0,0,0,-1,-1
2023-11-21T16:55:34.585+01:00,6409.896031166667,0.6141815185546875,0.5348663330078125,0.2579193115234375,6409.878596166667,-2.109736721248807,1.204125475600306,0.02988503749052622,-0.3280779719352722,6.750339508056641,4.696635246276855,-0.4069555401802063,0.6070290207862854,0.4270142316818237,XArbitraryZVertical,0.4986461105806458,0.2686583353610608,-0.7126366081145367,0.4139129035323698,0.9331092238426208,-0.02988058887422085,-0.3583495020866394,0,0,0,-1,-1
2023-11-21T16:55:34.605+01:00,6409.915969166667,0.7891387939453125,0.450653076171875,0.5627593994140625,6409.898535166667,-2.069883122564696,1.340388918843254,0.1162059464813487,-0.9492644667625427,7.21511697769165,4.75290584564209,-0.3528258204460144,0.6508108973503113,0.484753429889679,XArbitraryZVertical,0.5564098944689625,0.2774725853381947,-0.6542981425920795,0.4304777689843118,0.9670074582099915,-0.1159445866942406,-0.2268339842557907,0,0,0,-1,-1
2023-11-21T16:55:34.625+01:00,6409.935908166667,0.9412078857421875,0.3574066162109375,0.92510986328125,6409.918473166667,-2.028502512132675,1.480878705982182,0.2051472895164247,-1.809583425521851,7.574781894683838,4.63267707824707,-0.1859370470046997,0.6543644070625305,0.6506731510162354,XArbitraryZVertical,0.6097205016836577,0.2903172847125814,-0.5869869762852215,0.4465458286583692,0.9750759601593018,-0.2037113606929779,-0.08791356533765793,0,0,0,-1,-1
2023-11-21T16:55:34.645+01:00,6409.955846166667,1.089157104492188,0.2519073486328125,1.1861572265625,6409.938412166667,-1.97814908927665,1.622474455773002,0.2937358366599155,-2.838016986846924,7.783859729766846,4.313809871673584,-0.01468324661254883,0.6469365954399109,0.8756673336029053,XArbitraryZVertical,0.6547141136748534,0.3099528640975975,-0.5108376743999674,0.4629511200489647,0.9558913111686707,-0.2895300686359406,0.04944269731640816,0,0,0,-1,-1
2023-11-21T16:55:34.665+01:00,6409.975785166667,1.084640502929688,0.2075958251953125,1.463455200195312,6409.958350166667,-1.920354515184807,1.757645257815575,0.3820592038908788,-3.62424635887146,7.706113815307617,3.778038263320923,0.177408754825592,0.6247392892837524,1.013787627220154,XArbitraryZVertical,0.6888337465148932,0.3342050223888451,-0.429421434851482,0.4789701399778477,0.9117484092712402,-0.3728320002555847,0.1723698526620865,0,0,0,-1,-1
2023-11-21T16:55:34.685+01:00,6409.995723166667,1.26861572265625,0.131011962890625,1.688064575195312,6409.978289166667,-1.856978566346205,1.882250629614628,0.4679201020618906,-4.141833305358887,7.358088970184326,3.101943254470825,0.23507159948349,0.6586266756057739,1.189952254295349,XArbitraryZVertical,0.711306403478987,0.3616556597330338,-0.3464348586043503,0.4931849251878142,0.8495689034461975,-0.4510309398174286,0.2735032439231873,0,0,0,-1,-1
2023-11-21T16:55:34.705+01:00,6410.015661166667,1.36334228515625,0.0088653564453125,1.792984008789062,6409.998227166667,-1.785774069097488,1.987970573192139,0.5494492382116284,-4.620487213134766,6.656239032745361,2.227788925170898,0.488942563533783,0.6532294154167175,1.342523217201233,XArbitraryZVertical,0.7211698927867952,0.3907489390533118,-0.2662281023056398,0.5063122546413025,0.7796733379364014,-0.5222176313400269,0.3455415070056915,0,0,0,-1,-1
2023-11-21T16:55:34.725+01:00,6410.035600166667,1.312484741210938,-0.1232452392578125,1.701889038085938,6410.018165166667,-1.697273431913408,2.064850460681028,0.6223522247067904,-5.149364471435547,6.024861812591553,1.046680569648743,0.6479943990707397,0.5918131470680237,1.407692909240723,XArbitraryZVertical,0.7170660733386153,0.4224475900496016,-0.1925131407799712,0.5198972792308714,0.7153480052947998,-0.5829479694366455,0.3852914273738861,0,0,0,-1,-1
2023-11-21T16:55:34.745+01:00,6410.055538166667,1.135787963867188,-0.2190093994140625,1.5263671875,6410.038104166667,-1.588031703360762,2.11024620261613,0.6798418201718006,-5.208378791809082,5.242257595062256,-0.3851897418498993,0.6452484726905823,0.5054246783256531,1.302426815032959,XArbitraryZVertical,0.7001841003003071,0.4576826859806865,-0.1282327276304091,0.532752613161666,0.667236328125,-0.6286700367927551,0.3994624316692352,0,0,0,-1,-1
2023-11-21T16:55:34.765+01:00,6410.075477166667,0.6699676513671875,-0.893890380859375,1.458587646484375,6410.058042166667,-1.457161594062871,2.121165485552153,0.7104901164395894,-5.035018920898438,4.21065092086792,-2.29447865486145,0.4896843433380127,0.4331958293914795,1.129909515380859,XArbitraryZVertical,0.6714740116837036,0.4973444941693201,-0.07839197516596684,0.5437150210625372,0.6461036801338196,-0.6522054076194763,0.3964577913284302,0,0,0,-1,-1
